Event	ID	Name			Wwise Object Path	Notes
	1883259540	WAG_PineForest_Hut	Wwise Matrix Reverb			
	1904434771	Medium_Room1	Wwise Matrix Reverb			
	1937843064	WAG_Desert	Wwise Convolution Reverb			
	1976939195	Deep	Wwise Flanger			
	1990128658	Room_Medium	Wwise RoomVerb			
	2038996943	Plate_Sizzle	Wwise RoomVerb			
	2080872166	Brick_Wall_Minus_6dB_Peak_Fast_Release	Wwise Peak Limiter			
	2098638826	Underground_Parking1	Wwise Matrix Reverb			
	2135883084	Nasty_Radio	Wwise Peak Limiter			
	2171127646	Hall_Conversation	Wwise RoomVerb			
	2171939413	Dialog_Leveler_Hard	Wwise Compressor			
	2180422931	One_Tap_Quarter_Second	Wwise Delay			
	2202047219	Few_Even_Notches	Wwise Flanger			
	2230265344	Very_Bad_Connection	Wwise Tremolo			
	2258521792	Brick_Wall_Minus_1dB_Peak_Slow_Release	Wwise Peak Limiter			
	2265839006	Not_A_Yellow_Submarine	Wwise RoomVerb			
	2301880513	Many_Even_Harm_Peaks	Wwise Flanger			
	2373712977	WAG_Enemy_EvilHead_MovementSpeed	Wwise Tremolo			
	2394809124	Very_Slow_Modulation	Wwise Tremolo			
	2439616960	WAG_Dungeon_Entrance	Wwise RoomVerb			
	2513915904	Hall_Large	Wwise RoomVerb			
	2539557199	Treble	Wwise Flanger			
	2547645744	Boost_3dB_100Hz	Wwise Parametric EQ			
	2568359573	Secret_message	Wwise Harmonizer			
	2648499661	Hall_Medium_Dark	Wwise RoomVerb			
	2652646462	Dialog_Leveler_Soft	Wwise Compressor			
	2653529179	Three_Voices	Wwise Harmonizer			
	2656259783	PA_Announcement1	Wwise Matrix Reverb			
	2662085913	Large_Church1	Wwise Matrix Reverb			
	2667647788	Single_Band_1Khz_Wide	Wwise Parametric EQ			
	2755291684	Pumping_and_Breathing_1	Wwise Compressor			
	2755291686	Pumping_and_Breathing_3	Wwise Compressor			
	2755291687	Pumping_and_Breathing_2	Wwise Compressor			
	2781261543	Brick_Wall_Minus_6dB_Peak_Slow_Release	Wwise Peak Limiter			
	2805769450	Special_Effect_1	Wwise Flanger			
	2839397017	Noise_Gate	Wwise Expander			
	2849147824	Medium	Wwise RoomVerb			
	2891462749	Room_Medium_High_Absorbtion	Wwise RoomVerb			
	2900412812	Robotic_Trash	Wwise RoomVerb			
	2943711428	MicrophoneMeter	Wwise Meter			
	2945072214	My_Closet	Wwise RoomVerb			
	2949243095	Hall_Small_Bright	Wwise RoomVerb			
	2952825346	Dual_Filters_Radio_Comm	Wwise Parametric EQ			
	2995775460	Room_Small	Wwise RoomVerb			
	2998002419	Boost_3dB_10KHz	Wwise Parametric EQ			
	3013737254	Bass_Remover_8	Wwise Parametric EQ			
	3013737255	Bass_Remover_9	Wwise Parametric EQ			
	3013737256	Bass_Remover_6	Wwise Parametric EQ			
	3013737257	Bass_Remover_7	Wwise Parametric EQ			
	3013737258	Bass_Remover_4	Wwise Parametric EQ			
	3013737259	Bass_Remover_5	Wwise Parametric EQ			
	3013737260	Bass_Remover_2	Wwise Parametric EQ			
	3013737261	Bass_Remover_3	Wwise Parametric EQ			
	3013737263	Bass_Remover_1	Wwise Parametric EQ			
	3025917178	Standard	Wwise Flanger			
	3036946058	Inside_Your_Head	Wwise RoomVerb			
	3043085106	High_Impact	Wwise Compressor			
	3157398371	Few_Odd_Harm_Notches	Wwise Flanger			
	3209444191	Static_Sibilance_Remover_Male	Wwise Parametric EQ			
	3216246379	Space_Dreaming	Wwise RoomVerb			
	3250156175	Say_what	Wwise Tremolo			
	3290519051	Aluminium_Tank	Wwise RoomVerb			
	3332138788	Few_Even_Harm_Peaks	Wwise Flanger			
	3354577677	Fast_LF_Tremolo	Wwise Tremolo			
	3395979371	Straight_Delay	Wwise Stereo Delay			
	3407225994	Phone_Booth	Wwise RoomVerb			
	3442768367	Hall_Large_Dark	Wwise RoomVerb			
	3451596814	Hall_Medium	Wwise RoomVerb			
	3487820010	One_Tap_Half_Second	Wwise Delay			
	3491912472	Club_Music_Distant_02	Wwise Parametric EQ			
	3491912473	Club_Music_Distant_03	Wwise Parametric EQ			
	3491912475	Club_Music_Distant_01	Wwise Parametric EQ			
	3491912478	Club_Music_Distant_04	Wwise Parametric EQ			
	3497757918	Fast_LF_Tremolo_No_Smoothing	Wwise Tremolo			
	3546444380	Big_Garage1	Wwise Matrix Reverb			
	3559982155	Hall_Stop_Screaming	Wwise RoomVerb			
	3563901164	Halfway_There	Wwise Tremolo			
	3604890626	High_Pass_60Hz	Wwise Parametric EQ			
	3614057183	_1_Frame_Delay	Wwise Stereo Delay			
	3673681183	Large_Bright_Chamber1	Wwise Matrix Reverb			
	3701691487	Hall_Large_Bright	Wwise RoomVerb			
	3795831770	WAG_Questing_PitchShift	Wwise Pitch Shifter			
	3796564934	Hard_Knee_Minus_3dB_RMS	Wwise Compressor			
	3851006675	Secret_message_Distant	Wwise Harmonizer			
	3868582268	WAG_DLC_Room	Wwise Convolution Reverb			Impulse response created by Pinguin ing.büro © 2010 Pinguin ing.büro.  All rights reserved. IR Pre-delay: 10ms 
	3900114836	Metal_Hangar	Wwise RoomVerb			
	3948262040	Octave_Down	Wwise Pitch Shifter			
	4113267698	Hall_Guns	Wwise RoomVerb			
	4136714357	Few_Odd_Harm_Peaks	Wwise Flanger			
	4143868620	Bass_Remover_11	Wwise Parametric EQ			
	4143868621	Bass_Remover_10	Wwise Parametric EQ			
	4185773483	Dual_Filters_Reset	Wwise Parametric EQ			
	4190220820	Voice_CenterOnly_Lowered	Wwise Pitch Shifter			
	4202347640	Repeat_after_me	Wwise Harmonizer			
	4212217734	Personnel_Advisor	Wwise Stereo Delay			
	4236290354	Many_Odd_Harm_Peaks	Wwise Flanger			
	4237026282	WAG_Room_Large	Wwise RoomVerb			
	4239446561	Dual_Filters_Narrow_Bandwidth	Wwise Parametric EQ			
	4259739631	WAG_Music_EnemyThemeMeter	Wwise Meter			
	4269441574	Heavy_Metal	Wwise Flanger			
	4286906788	Gentle_Program_Compressor_Minus_20dB_RMS	Wwise Compressor			

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	52615721	Wwise Synth One	Wwise Synth One		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\DLC\WAG_Button\Wwise Synth One	
	144235066	SoundSeed Wind	SoundSeed Air/SoundSeed Wind		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Charge\magic_charge_wind\SoundSeed Wind	
	274189149	Wwise Synth One_Square_01	Wwise Synth One		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\Instruments\Arcade Machine\Synth_Square_01\Wwise Synth One_Square_01	
	279318901	SoundSeed Woosh	SoundSeed Air/SoundSeed Woosh		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Type\Weapon_Swing_Dagger\SoundSeed Woosh	Woosh intended for Dagger
	340076572	SoundSeed Woosh	SoundSeed Air/SoundSeed Woosh		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Type\Weapon_Swing_Sword\SoundSeed Woosh	Woosh intended for Sword
	379941640	SoundSeed Woosh	SoundSeed Air/SoundSeed Woosh		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Type\Weapon_Swing_Axe\SoundSeed Woosh	Woosh intended for Axe
	393638398	SoundSeed Woosh	SoundSeed Air/SoundSeed Woosh		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Type\Weapon_Swing_Pickaxe\SoundSeed Woosh	Woosh intended for Axe
	717069159	Wwise Synth One_Drums	Wwise Synth One		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\Instruments\Arcade Machine\Synth_Drums\Wwise Synth One_Drums	
	717943813	Wwise Synth One_Bass	Wwise Synth One		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\Instruments\Arcade Machine\Synth_Bass\Wwise Synth One_Bass	
	736681753	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Bullet_NoImpact\EvilSpitPlant_Silence\Wwise Silence	
	825078784	SoundSeed Woosh	SoundSeed Air/SoundSeed Woosh		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Type\Weapon_Swing_Hammer\SoundSeed Woosh	Woosh intended for Axe
	1057826510	Wwise Synth One_Square_02	Wwise Synth One		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\Instruments\Arcade Machine\Synth_Square_02\Wwise Synth One_Square_02	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	5088739	Woodlands_NightTime_Bassoon_2	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_Bassoon_2_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Bassoon_2		666
	7478884	Adventuress_damaged_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_03_A5D84699.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_03		22704
	9581397	Player_Footstep_dirt_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_01		47188
	15988685	PinkShield_Impact_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkShield_Impact_01_B38F83E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Core_Shield_Impact\PinkShield_Impact_01		32472
	18622617	BAS_Evil_SpitPlant_Hurt_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_05_9470FF3F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Hurt\BAS_Evil_SpitPlant_Hurt_02		9403
	21340349	Pickup_Coin_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Coin_04_246C52B6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_Coins\Pickup_Coin_04		55332
	21620910	Dungeon_Strings_Ostinato	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_Strings_Ostinato_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Ostinato		15631
	21818885	Player_Footstep_sand_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_run\Player_Footstep_sand_run_02		26926
	24116040	Pizzicato_Strings	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_PizzicatoStrings_2_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\Pizzicato_Strings		14442
	24304843	Adventuress_damaged_13	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_13_15AD6BA8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_13		34088
	25679830	DLC_ActivateKey_Success	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_DLC_ActivateKey_Success_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\DLC_Key\DLC_ActivateKey_Success		15881
	26692395	EvilSpitPlant_ImpactPlayer_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Bullet_Impact\EvilSpitPlant_ImpactPlayer_01		9335
	27824897	Quest_Complete	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Quest_CompleteCollection_01_6021B059.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Questing\Quest_Complete		12760
	28925572	1_Tuba_mellow	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_Tuba_mellow_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Tuba_mellow		14206
	31470392	Get Weapon	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_pickUpWeapon_001_3D795D1A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Questing\Get Weapon		27430
	34287000	Player_Footstep_grass_run_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_run_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_run\Player_Footstep_grass_run_04		26088
	38322136	EvilSpitPlant_Shoot_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Shoot_01_7C7D4444.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Shoot\EvilSpitPlant_Shoot_01		15092
	39706661	Impact_Axe_Leaves	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_axe_leaves_2_EA1CBB94.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Leaves\Impact_Axe_Leaves		41510
	51080236	Dungeon_BigPno	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_BigPno_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_BigPno		15026
	51105901	Wwizard_StaffOnGround	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_dagger_dirt_02FC83BC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Wwizard Misc\Wwizard_StaffOnGround		2930
	52673629	Impact_Dagger_Dirt	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_dagger_dirt_C61247FE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Dagger_Surface_Type\Impact_Dagger_Dirt\Impact_Dagger_Dirt		26216
	53207299	Player_Footstep_grass_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_run\Player_Footstep_grass_run_02		25424
	54157530	Core_Shield_Impact_Hammer	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_HammerHit_03_B38F83E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Core_Shield_Impact_Hammer		22313
	60150315	EvilHead_Bite_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Bite_02_34394A6E_CB6A2F82.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Attack_Bite\EvilHead_Bite_02		8142
	60580651	EvilHead_Hurt_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Hurt_01_BF21F815.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Hurt\EvilHead_Hurt_01		11098
	61321815	EvilSpitPlant_Shoot_LP_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Shoot_LP_01_B7CE1D28.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Shoot_Loop\EvilSpitPlant_Shoot_LP_01		60257
	62513828	Dungeon_Strings_Sitar	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_Strings_Sitar_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Sitar		15834
	69206909	Impact_Sword_Leaves	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_sword_leaves_A7751E8B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Leaves\Impact_Sword_Leaves\Impact_Sword_Leaves		108952
	70306256	Impact_Axe_Dirt	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_axe_dirt_BA27C949.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Dirt\Impact_Axe_Dirt		30198
	71905540	Heartbeat_Lub2	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Heartbeat_Lub2_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\HeartBeat\HeartBeat\Heartbeat_Lub\Heartbeat_Lub2		1078
	73574320	Ambient_DLC_Cannon	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Other\WAG_TmpShotSound_7FAA2F78.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\DLC\Cannon_Shot\Ambient_DLC_Cannon		2403
	76336562	CoinRoom_End	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_TempleDoor_Open_4CF3E566.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Doors\CoinRoom_End		22060
	79468423	BAS_Evil_SpitPlant_Hurt_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_06_AF5CA47D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Hurt\BAS_Evil_SpitPlant_Hurt_03		9892
	82713964	Rune_Charge_LP	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_RuneCharge_Loop_B7CE1D28.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Core\Rune_Charge_LP		36020
	82985248	EvilHead_Hover_LP	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Hover_LP_D142F0A8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Hover_LP		17454
	86058953	Pickup_Coin_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Coin_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_Coins\Pickup_Coin_01		36144
	87450794	Wizard_Poof_Teleport	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Wwizard\BAS_Wizard_Poof_02_06EFCE49.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Wwizard Misc\Wizard_Poof_Teleport		20235
	88360415	PlayerHit_SpitShot	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\Impact_Bump_046AD037.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Dirt\Impact_Sword_Dirt\PlayerHit_SpitShot		59966
	93186345	Ambient_Crystal_Ringing	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\WAG_Crystal_Ringing_F5B01538.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Crystal_Ringing		69402
	94640661	Impact_Axe_Wood	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_hitCrate_001_6394CDAA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Wood\Impact_Axe_Wood		45806
	96379148	Woodlands_NightTime_SoloCello_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_SoloCello_1_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_SoloCello_1		690
	101718933	Impact_SpitPlant_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_03_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilSpitPlant\Impact_SpitPlant_03		62026
	102407192	PinkBall_Impact_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Impact_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Impact\PinkBall_Impact_01		200994
	108061160	EvilSpitPlant_Shoot_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Shoot_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Shoot\EvilSpitPlant_Shoot_03		12650
	109351989	Impact_Sword_Wood_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_sword_wood_2_E9690FE6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Wood\Impact_Sword_Wood\Impact_Sword_Wood_02		69694
	112435967	Player_Footstep_water_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_06		47000
	115834427	Adventuress_damaged_10	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_10_53C0211E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_10		31146
	115882410	PinkBall_Impact_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Impact_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Impact\PinkBall_Impact_02		171452
	117108038	Player_Footstep_water_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_01		47188
	117550963	PinkBall_Impact_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Impact_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Impact\PinkBall_Impact_03		221876
	120480038	Impact_PickAxe_Crate	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Impact\BAS_Impact_PickAxe_SurfaceType_Crate_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_PickAxe_Surface_Type\Impact_PickAxe_Crate\Impact_PickAxe_Crate		34946
	123174017	Player_Footstep_sand_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_run\Player_Footstep_sand_run_03		29132
	125288342	Heartbeat_Dub2	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Heartbeat_Dub2_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\HeartBeat\HeartBeat\HeartBeat_Dub\Heartbeat_Dub2		1078
